bug;tool;project;id;mutant-id;correct;AST-tool-buggy;Cosine-tool-buggy;s3variable-tool-buggy;variable-tool-buggy;syntax-tool-buggy;semantic-tool-buggy;structural_score;conceptual_score;cosine_distance;braycurtis_distanc};canberra_distance;chebyshev_distance;cityblock_distance;euclidean_distance;jensenshannon_distance;minkowski_distance;seuclidean_distanc;patchedFileNo;addLineNo;rmLineNo;insertIfFalse;updIfFalse;ifFalse;dupArgsInvocation;removeNullinCond;condLogicReduce;insertBooleanLiteral;insertNewConstLiteral;UpdateLiteral; wrapsLoop;wrapsTryCatch;wrapsIfElse;wrongMethodRef;constChange;unwrapIfElse;unwrapTryCatch;expArithMod;codeMove;expLogicExpand;condBlockOthersAdd;wrapsElse;wrapsMethod;wrongVarRef;condBlockRem;unwrapMethod;singleLine;missNullCheckP;missNullCheckN;condBlockExcAdd;notClassified;copyPaste;condBlockRetAdd;expLogicReduce;expLogicMod;wrapsIf;P4J_SRC_ABST_V_AF; P4J_SRC_ASSIGN_CONST_AF; P4J_SRC_ASSIGN_LHS_AF; P4J_SRC_ASSIGN_ZERO_AF; P4J_SRC_CALLEE_AF; P4J_SRC_CALL_ARGUMENT_AF; P4J_SRC_CHANGED_AF; P4J_SRC_DEREF_AF; P4J_SRC_FUNC_ARGUMENT_VF; P4J_SRC_GLOBAL_VARIABLE_VF; P4J_SRC_INDEX_AF; P4J_SRC_INSERT_CONTROL_RF; P4J_SRC_INSERT_GUARD_RF; P4J_SRC_INSERT_STMT_RF; P4J_SRC_LOCAL_VARIABLE_VF; P4J_SRC_MEMBER_ACCESS_AF; P4J_SRC_MEMBER_VF; P4J_SRC_MODIFIED_SIMILAR_VF; P4J_SRC_MODIFIED_VF; P4J_SRC_NONZERO_CONST_VF; P4J_SRC_OP_ADD_AF; P4J_SRC_OP_DIV_AF; P4J_SRC_OP_EQ_AF; P4J_SRC_OP_GE_AF; P4J_SRC_OP_GT_AF; P4J_SRC_OP_LE_AF; P4J_SRC_OP_LT_AF; P4J_SRC_OP_MOD_AF; P4J_SRC_OP_MUL_AF; P4J_SRC_OP_NE_AF; P4J_SRC_OP_SUB_AF; P4J_SRC_REMOVE_PARTIAL_IF; P4J_SRC_REMOVE_STMT; P4J_SRC_REMOVE_WHOLE_BLOCK; P4J_SRC_REMOVE_WHOLE_IF; P4J_SRC_REPLACE_COND_RF; P4J_SRC_REPLACE_STMT_RF; P4J_SRC_R_STMT_ASSIGN_AF; P4J_SRC_R_STMT_CALL_AF; P4J_SRC_R_STMT_COND_AF; P4J_SRC_R_STMT_CONTROL_AF; P4J_SRC_SIZE_LITERAL_VF; P4J_SRC_STMT_ASSIGN_AF; P4J_SRC_STMT_CALL_AF; P4J_SRC_STMT_COND_AF; P4J_SRC_STMT_CONTROL_AF; P4J_SRC_STMT_LABEL_AF; P4J_SRC_STMT_LOOP_AF; P4J_SRC_STRING_LITERAL_VF; P4J_SRC_UOP_DEC_AF; P4J_SRC_UOP_INC_AF; P4J_SRC_ZERO_CONST_VF;P4J_FORMER_ABST_V_AF; P4J_FORMER_ASSIGN_CONST_AF; P4J_FORMER_ASSIGN_LHS_AF; P4J_FORMER_ASSIGN_ZERO_AF; P4J_FORMER_CALLEE_AF; P4J_FORMER_CALL_ARGUMENT_AF; P4J_FORMER_CHANGED_AF; P4J_FORMER_DEREF_AF; P4J_FORMER_FUNC_ARGUMENT_VF; P4J_FORMER_GLOBAL_VARIABLE_VF; P4J_FORMER_INDEX_AF; P4J_FORMER_INSERT_CONTROL_RF; P4J_FORMER_INSERT_GUARD_RF; P4J_FORMER_INSERT_STMT_RF; P4J_FORMER_LOCAL_VARIABLE_VF; P4J_FORMER_MEMBER_ACCESS_AF; P4J_FORMER_MEMBER_VF; P4J_FORMER_MODIFIED_SIMILAR_VF; P4J_FORMER_MODIFIED_VF; P4J_FORMER_NONZERO_CONST_VF; P4J_FORMER_OP_ADD_AF; P4J_FORMER_OP_DIV_AF; P4J_FORMER_OP_EQ_AF; P4J_FORMER_OP_GE_AF; P4J_FORMER_OP_GT_AF; P4J_FORMER_OP_LE_AF; P4J_FORMER_OP_LT_AF; P4J_FORMER_OP_MOD_AF; P4J_FORMER_OP_MUL_AF; P4J_FORMER_OP_NE_AF; P4J_FORMER_OP_SUB_AF; P4J_FORMER_REMOVE_PARTIAL_IF ;P4J_FORMER_REMOVE_STMT ;P4J_FORMER_REMOVE_WHOLE_BLOCK; P4J_FORMER_REMOVE_WHOLE_IF; P4J_FORMER_REPLACE_COND_RF; P4J_FORMER_REPLACE_STMT_RF; P4J_FORMER_R_STMT_ASSIGN_AF; P4J_FORMER_R_STMT_CALL_AF; P4J_FORMER_R_STMT_COND_AF; P4J_FORMER_R_STMT_CONTROL_AF; P4J_FORMER_SIZE_LITERAL_VF; P4J_FORMER_STMT_ASSIGN_AF; P4J_FORMER_STMT_CALL_AF; P4J_FORMER_STMT_COND_AF; P4J_FORMER_STMT_CONTROL_AF; P4J_FORMER_STMT_LABEL_AF; P4J_FORMER_STMT_LOOP_AF; P4J_FORMER_STRING_LITERAL_VF; P4J_FORMER_UOP_DEC_AF; P4J_FORMER_UOP_INC_AF; P4J_FORMER_ZERO_CONST_VF; P4J_LATER_ABST_V_AF; P4J_LATER_ASSIGN_CONST_AF; P4J_LATER_ASSIGN_LHS_AF; P4J_LATER_ASSIGN_ZERO_AF; P4J_LATER_CALLEE_AF; P4J_LATER_CALL_ARGUMENT_AF; P4J_LATER_CHANGED_AF; P4J_LATER_DEREF_AF; P4J_LATER_FUNC_ARGUMENT_VF; P4J_LATER_GLOBAL_VARIABLE_VF; P4J_LATER_INDEX_AF; P4J_LATER_INSERT_CONTROL_RF; P4J_LATER_INSERT_GUARD_RF; P4J_LATER_INSERT_STMT_RF; P4J_LATER_LOCAL_VARIABLE_VF; P4J_LATER_MEMBER_ACCESS_AF; P4J_LATER_MEMBER_VF; P4J_LATER_MODIFIED_SIMILAR_VF; P4J_LATER_MODIFIED_VF; P4J_LATER_NONZERO_CONST_VF; P4J_LATER_OP_ADD_AF; P4J_LATER_OP_DIV_AF; P4J_LATER_OP_EQ_AF; P4J_LATER_OP_GE_AF; P4J_LATER_OP_GT_AF; P4J_LATER_OP_LE_AF; P4J_LATER_OP_LT_AF; P4J_LATER_OP_MOD_AF; P4J_LATER_OP_MUL_AF; P4J_LATER_OP_NE_AF; P4J_LATER_OP_SUB_AF; P4J_LATER_REMOVE_PARTIAL_IF; P4J_LATER_REMOVE_STMT; P4J_LATER_REMOVE_WHOLE_BLOCK; P4J_LATER_REMOVE_WHOLE_IF; P4J_LATER_REPLACE_COND_RF; P4J_LATER_REPLACE_STMT_RF; P4J_LATER_R_STMT_ASSIGN_AF; P4J_LATER_R_STMT_CALL_AF; P4J_LATER_R_STMT_COND_AF; P4J_LATER_R_STMT_CONTROL_AF; P4J_LATER_SIZE_LITERAL_VF; P4J_LATER_STMT_ASSIGN_AF; P4J_LATER_STMT_CALL_AF; P4J_LATER_STMT_COND_AF; P4J_LATER_STMT_CONTROL_AF; P4J_LATER_STMT_LABEL_AF; P4J_LATER_STMT_LOOP_AF; P4J_LATER_STRING_LITERAL_VF; P4J_LATER_UOP_DEC_AF; P4J_LATER_UOP_INC_AF; P4J_LATER_ZERO_CONST_VF;S10_METHOD_CALL_WITH_NULL_GUARD;S11_FAULTY_CLASS_EXCEPTION_TYPE;S12_METHOD_CALL_WITH_TRY_CATCH;S13_TYPE_OF_FAULTY_STATEMENT_AFTER_1;S13_TYPE_OF_FAULTY_STATEMENT_AFTER_2;S13_TYPE_OF_FAULTY_STATEMENT_AFTER_3;S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_1;S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_2;S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_3;S14_TYPE_OF_FAULTY_STATEMENT_PARENT;S15_HAS_OBJECTIVE_METHOD_CALL;S16_HAS_Invocations_Prone_Exception;S18_In_Synchronized_Method;S1_LOCAL_VAR_NOT_ASSIGNED;S1_LOCAL_VAR_NOT_USED;S2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD;S2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD;S3_TYPE_OF_FAULTY_STATEMENT;S4_Field_NOT_ASSIGNED;S4_Field_NOT_USED;S5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD;S5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD;S6_METHOD_THROWS_EXCEPTION;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Chart.11.1;SketchFix;Chart;11;1;TRUE;1;0.0;1;0.6666666666666666;1.0;1.0;[1.0];[1.0];0.0072515010833740234;0.06201166331668221;18.461983064060828;0.5656843185424805;20.954938888549805;2.563443183898926;inf;2.563443183898926;25.63443194241745;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; LocalVariable; LocalVariable; LocalVariable; LocalVariable; If; If; Method;1;0;0;0;0;0;0; LocalVariable;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Chart.1.1;SketchFix;Chart;1;1;TRUE;1;0.0;0;1.0;1.0;1.0;[1.0];[1.0];0.006845355033874512;0.054711920969466594;14.328016024798242;0.5860541462898254;14.864920616149902;1.9742159843444824;inf;1.9742159843444824;19.7421601989959;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; LocalVariable; If; Return; LocalVariable; LocalVariable; If; Method;0;0;0;0;0;0;0; If;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Chart.8.1;SketchFix;Chart;8;1;TRUE;2;0.07886762705632344;1;0.75;1.0;1.0;[0.5];[0.545];0.007856369018554688;0.061205729473623016;11.856420573157815;0.8810105919837952;21.736276626586914;2.7487621307373047;inf;2.7487621307373047;27.48762097771913;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; Constructor;1;0;0;0;0;0;0; Invocation;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Chart.24.1;SketchFix;Chart;24;1;TRUE;1;0.0;1;0.6;1.0;0.8333333333333334;[1.0];[0.933];0.025953173637390137;0.11134472256933767;20.262609496870013;0.6620964407920837;20.9505615234375;2.586930274963379;inf;2.586930274963379;25.86930168525467;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; Return; ; ; Assignment; LocalVariable; ; Method;0;0;0;0;0;0;0; LocalVariable;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Math.59.1;SketchFix;Math;59;1;TRUE;1;0.0;1;0.7777777777777778;1.0;1.0;[1.0];[1.0];0.0023610591888427734;0.03665780199209184;10.479400595220067;0.39099550247192383;15.335977554321289;1.864008903503418;inf;1.864008903503418;18.64008871321941;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; Method;0;0;0;0;0;0;0; Return;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Math.50.1;SketchFix;Math;50;1;TRUE;31;0.6310856192714269;16;0.0;0.18980169971671387;0.0;[0.0];[0.0];0.018994450569152832;0.10116222154819605;21.056818283593028;0.6645203828811646;20.25913429260254;2.471687078475952;inf;2.471687078475952;24.7168700150299;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0; ; ; ; ; ; ; If;0;0;0;0;0;0;0; Switch;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Math.33.1;SketchFix;Math;33;1;TRUE;2;0.0;2;0.5;1.0;1.0;[1.0];[0.865];0.012485742568969727;0.07798671179169624;16.70957689474299;0.8070904612541199;20.679040908813477;2.6387691497802734;inf;2.6387691497802734;26.38769182667343;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0; ; ; ; LocalVariable; LocalVariable; ; For;0;0;0;0;0;0;0; If;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Math.70.1;SketchFix;Math;70;1;TRUE;1;0.005063323673817899;1;0.75;0.7647058823529411;0.8;[0.826];[1.0];0.026144742965698242;0.12050639767820487;26.25633152009564;0.6618627309799194;16.3946533203125;2.0994229316711426;inf;2.0994229316711426;20.99422990056184;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; Method;0;0;0;0;0;0;0; Return;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Math.82.1;SketchFix;Math;82;1;TRUE;1;0.0;0;1.0;1.0;1.0;[1.0];[0.96];0.025891900062561035;0.1192655388007986;24.70426578643361;0.667263388633728;19.247028350830078;2.363468885421753;inf;2.363468885421753;23.634689287351;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; LocalVariable; LocalVariable; ; For;0;0;0;0;0;0;0; If;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Math.5.1;SketchFix;Math;5;1;TRUE;1;0.0;1;0.0;1.0;1.0;[1.0];[0.75];0.007781267166137695;0.06487855300898343;14.051725394196929;0.5728001594543457;19.18550682067871;2.3261117935180664;inf;2.3261117935180664;23.2611179548091;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; If;0;0;0;0;0;0;0; Return;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Lang.59.1;SketchFix;Lang;59;1;TRUE;1;0.0;1;0.7142857142857143;1.0;0.7692307692307693;[1.0];[0.919];0.005336582660675049;0.05202965268241688;14.53134755134328;0.6266989707946777;18.363590240478516;2.3194849491119385;inf;2.3194849491119385;23.1948506555639;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; If;0;0;0;0;0;0;0; Invocation;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Lang.6.1;SketchFix;Lang;6;1;TRUE;1;0.0;1;0.75;1.0;0.9090909090909091;[1.0];[0.889];0.03448277711868286;0.13411046559675563;24.384519911812948;0.7755653858184814;23.428468704223633;2.928010940551758;inf;2.928010940551758;29.28011025437062;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; For;0;0;0;0;0;0;0; OperatorAssignment;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.DynaMoth.Math.50;DynaMoth;Math;50;0;TRUE;4;0.03334275489799543;1;0.9166666666666666;0.7901234567901234;0.9361702127659575;[0.094];[0.048];0.01944589614868164;0.10112410239447972;17.87686564590789;0.6324725151062012;20.206987380981445;2.4968385696411133;inf;2.4968385696411133;24.96838597726907;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0; Break; ; ; ; ; ; Case;0;0;0;0;0;0;0; If;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.CapGen.Chart.11.1;CapGen;Chart;11;1;TRUE;1;0.0;1;0.6666666666666666;1.0;0.9032258064516129;[1.0];[1.0];0.007644176483154297;0.06416973801273795;17.9519656213598;0.7963724136352539;21.683198928833008;2.7183046340942383;inf;2.7183046340942383;27.18304525878088;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; LocalVariable; LocalVariable; LocalVariable; If; If; If; Method;1;0;0;0;0;0;0; LocalVariable;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.CapGen.Chart.11.2;CapGen;Chart;11;2;TRUE;1;0.0;1;0.6666666666666666;1.0;1.0;[1.0];[1.0];0.010721087455749512;0.07331719010354491;17.01138502495293;0.8469448089599609;24.82806396484375;3.0821549892425537;inf;3.0821549892425537;30.82155053033431;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; LocalVariable; LocalVariable; LocalVariable; LocalVariable; If; If; Method;1;0;0;0;0;0;0; LocalVariable;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
