bug,patch_name,tool,project,id,mutant-id,correct,s3-tool-buggy,s3-tool-developer,AST-tool-buggy,AST-tool-developer,Cosine-tool-buggy,Cosine-tool-developer,s3variable-tool-buggy,s3variable-tool-developer,capgen-tool,capgen-developer,variable-tool-buggy,variable-tool-developer,syntax-tool-buggy,syntax-tool-developer,semantic-tool-buggy,semantic-tool-developer,line_in_buggy,line_in_patched,structural_score,conceptual_score,sum,cosine_distance,braycurtis_distanc},canberra_distance,chebyshev_distance,cityblock_distance,euclidean_distance,minkowski_distance,seuclidean_distanc,patchedFileNo,addLineNo,rmLineNo,insertIfFalse,updIfFalse,ifFalse,dupArgsInvocation,removeNullinCond,condLogicReduce,insertBooleanLiteral,insertNewConstLiteral,UpdateLiteral,wrapsLoop,wrapsTryCatch,wrapsIfElse,wrongMethodRef,constChange,unwrapIfElse,unwrapTryCatch,expArithMod,codeMove,expLogicExpand,condBlockOthersAdd,wrapsElse,wrapsMethod,wrongVarRef,condBlockRem,unwrapMethod,singleLine,missNullCheckP,missNullCheckN,condBlockExcAdd,notClassified,copyPaste,condBlockRetAdd,expLogicReduce,expLogicMod,wrapsIf,P4J_SRC_ABST_V_AF,P4J_SRC_ASSIGN_CONST_AF,P4J_SRC_ASSIGN_LHS_AF,P4J_SRC_ASSIGN_ZERO_AF,P4J_SRC_CALLEE_AF,P4J_SRC_CALL_ARGUMENT_AF,P4J_SRC_CHANGED_AF,P4J_SRC_DEREF_AF,P4J_SRC_FUNC_ARGUMENT_VF,P4J_SRC_GLOBAL_VARIABLE_VF,P4J_SRC_INDEX_AF,P4J_SRC_INSERT_CONTROL_RF,P4J_SRC_INSERT_GUARD_RF,P4J_SRC_INSERT_STMT_RF,P4J_SRC_LOCAL_VARIABLE_VF,P4J_SRC_MEMBER_ACCESS_AF,P4J_SRC_MEMBER_VF,P4J_SRC_MODIFIED_SIMILAR_VF,P4J_SRC_MODIFIED_VF,P4J_SRC_NONZERO_CONST_VF,P4J_SRC_OP_ADD_AF,P4J_SRC_OP_DIV_AF,P4J_SRC_OP_EQ_AF,P4J_SRC_OP_GE_AF,P4J_SRC_OP_GT_AF,P4J_SRC_OP_LE_AF,P4J_SRC_OP_LT_AF,P4J_SRC_OP_MOD_AF,P4J_SRC_OP_MUL_AF,P4J_SRC_OP_NE_AF,P4J_SRC_OP_SUB_AF,P4J_SRC_REMOVE_PARTIAL_IF,P4J_SRC_REMOVE_STMT,P4J_SRC_REMOVE_WHOLE_BLOCK,P4J_SRC_REMOVE_WHOLE_IF,P4J_SRC_REPLACE_COND_RF,P4J_SRC_REPLACE_STMT_RF,P4J_SRC_R_STMT_ASSIGN_AF,P4J_SRC_R_STMT_CALL_AF,P4J_SRC_R_STMT_COND_AF,P4J_SRC_R_STMT_CONTROL_AF,P4J_SRC_SIZE_LITERAL_VF,P4J_SRC_STMT_ASSIGN_AF,P4J_SRC_STMT_CALL_AF,P4J_SRC_STMT_COND_AF,P4J_SRC_STMT_CONTROL_AF,P4J_SRC_STMT_LABEL_AF,P4J_SRC_STMT_LOOP_AF,P4J_SRC_STRING_LITERAL_VF,P4J_SRC_UOP_DEC_AF,P4J_SRC_UOP_INC_AF,P4J_SRC_ZERO_CONST_VF,P4J_FORMER_ABST_V_AF,P4J_FORMER_ASSIGN_CONST_AF,P4J_FORMER_ASSIGN_LHS_AF,P4J_FORMER_ASSIGN_ZERO_AF,P4J_FORMER_CALLEE_AF,P4J_FORMER_CALL_ARGUMENT_AF,P4J_FORMER_CHANGED_AF,P4J_FORMER_DEREF_AF,P4J_FORMER_FUNC_ARGUMENT_VF,P4J_FORMER_GLOBAL_VARIABLE_VF,P4J_FORMER_INDEX_AF,P4J_FORMER_INSERT_CONTROL_RF,P4J_FORMER_INSERT_GUARD_RF,P4J_FORMER_INSERT_STMT_RF,P4J_FORMER_LOCAL_VARIABLE_VF,P4J_FORMER_MEMBER_ACCESS_AF,P4J_FORMER_MEMBER_VF,P4J_FORMER_MODIFIED_SIMILAR_VF,P4J_FORMER_MODIFIED_VF,P4J_FORMER_NONZERO_CONST_VF,P4J_FORMER_OP_ADD_AF,P4J_FORMER_OP_DIV_AF,P4J_FORMER_OP_EQ_AF,P4J_FORMER_OP_GE_AF,P4J_FORMER_OP_GT_AF,P4J_FORMER_OP_LE_AF,P4J_FORMER_OP_LT_AF,P4J_FORMER_OP_MOD_AF,P4J_FORMER_OP_MUL_AF,P4J_FORMER_OP_NE_AF,P4J_FORMER_OP_SUB_AF,P4J_FORMER_REMOVE_PARTIAL_IF,P4J_FORMER_REMOVE_STMT,P4J_FORMER_REMOVE_WHOLE_BLOCK,P4J_FORMER_REMOVE_WHOLE_IF,P4J_FORMER_REPLACE_COND_RF,P4J_FORMER_REPLACE_STMT_RF,P4J_FORMER_R_STMT_ASSIGN_AF,P4J_FORMER_R_STMT_CALL_AF,P4J_FORMER_R_STMT_COND_AF,P4J_FORMER_R_STMT_CONTROL_AF,P4J_FORMER_SIZE_LITERAL_VF,P4J_FORMER_STMT_ASSIGN_AF,P4J_FORMER_STMT_CALL_AF,P4J_FORMER_STMT_COND_AF,P4J_FORMER_STMT_CONTROL_AF,P4J_FORMER_STMT_LABEL_AF,P4J_FORMER_STMT_LOOP_AF,P4J_FORMER_STRING_LITERAL_VF,P4J_FORMER_UOP_DEC_AF,P4J_FORMER_UOP_INC_AF,P4J_FORMER_ZERO_CONST_VF,P4J_LATER_ABST_V_AF,P4J_LATER_ASSIGN_CONST_AF,P4J_LATER_ASSIGN_LHS_AF,P4J_LATER_ASSIGN_ZERO_AF,P4J_LATER_CALLEE_AF,P4J_LATER_CALL_ARGUMENT_AF,P4J_LATER_CHANGED_AF,P4J_LATER_DEREF_AF,P4J_LATER_FUNC_ARGUMENT_VF,P4J_LATER_GLOBAL_VARIABLE_VF,P4J_LATER_INDEX_AF,P4J_LATER_INSERT_CONTROL_RF,P4J_LATER_INSERT_GUARD_RF,P4J_LATER_INSERT_STMT_RF,P4J_LATER_LOCAL_VARIABLE_VF,P4J_LATER_MEMBER_ACCESS_AF,P4J_LATER_MEMBER_VF,P4J_LATER_MODIFIED_SIMILAR_VF,P4J_LATER_MODIFIED_VF,P4J_LATER_NONZERO_CONST_VF,P4J_LATER_OP_ADD_AF,P4J_LATER_OP_DIV_AF,P4J_LATER_OP_EQ_AF,P4J_LATER_OP_GE_AF,P4J_LATER_OP_GT_AF,P4J_LATER_OP_LE_AF,P4J_LATER_OP_LT_AF,P4J_LATER_OP_MOD_AF,P4J_LATER_OP_MUL_AF,P4J_LATER_OP_NE_AF,P4J_LATER_OP_SUB_AF,P4J_LATER_REMOVE_PARTIAL_IF,P4J_LATER_REMOVE_STMT,P4J_LATER_REMOVE_WHOLE_BLOCK,P4J_LATER_REMOVE_WHOLE_IF,P4J_LATER_REPLACE_COND_RF,P4J_LATER_REPLACE_STMT_RF,P4J_LATER_R_STMT_ASSIGN_AF,P4J_LATER_R_STMT_CALL_AF,P4J_LATER_R_STMT_COND_AF,P4J_LATER_R_STMT_CONTROL_AF,P4J_LATER_SIZE_LITERAL_VF,P4J_LATER_STMT_ASSIGN_AF,P4J_LATER_STMT_CALL_AF,P4J_LATER_STMT_COND_AF,P4J_LATER_STMT_CONTROL_AF,P4J_LATER_STMT_LABEL_AF,P4J_LATER_STMT_LOOP_AF,P4J_LATER_STRING_LITERAL_VF,P4J_LATER_UOP_DEC_AF,P4J_LATER_UOP_INC_AF,P4J_LATER_ZERO_CONST_VF,S10_METHOD_CALL_WITH_NULL_GUARD,S11_FAULTY_CLASS_EXCEPTION_TYPE,S12_METHOD_CALL_WITH_TRY_CATCH,S13_TYPE_OF_FAULTY_STATEMENT_AFTER_1,S13_TYPE_OF_FAULTY_STATEMENT_AFTER_2,S13_TYPE_OF_FAULTY_STATEMENT_AFTER_3,S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_1,S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_2,S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_3,S14_TYPE_OF_FAULTY_STATEMENT_PARENT,S15_HAS_OBJECTIVE_METHOD_CALL,S16_HAS_Invocations_Prone_Exception,S18_In_Synchronized_Method,S1_LOCAL_VAR_NOT_ASSIGNED,S1_LOCAL_VAR_NOT_USED,S2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,S2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,S3_TYPE_OF_FAULTY_STATEMENT,S4_Field_NOT_ASSIGNED,S4_Field_NOT_USED,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,S6_METHOD_THROWS_EXCEPTION
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Chart.11.1,Chart_SketchFix_11_1,SketchFix,Chart,11,1,TRUE,2,0,1,0,0,0,1,0,0.666666667,1,0.666666667,1,1,1,1,1,[275],[275],[1.0],[1.0],2,0.00668633,0.058756595,13.89926012,0.616330981,19.19356918,2.385010481,2.385010481,23.85010541,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LocalVariable,LocalVariable,LocalVariable,LocalVariable,If,If,Method,1,0,0,0,0,0,0,LocalVariable,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Chart.1.1,Chart_SketchFix_1_1,SketchFix,Chart,1,1,TRUE,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,[1797],[1797],[1.0],[1.0],2,0.009035826,0.066836517,17.26891552,0.645617485,17.59254837,2.260149717,2.260149717,22.60149626,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LocalVariable,If,Return,LocalVariable,LocalVariable,If,Method,0,0,0,0,0,0,0,If,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Chart.8.1,Chart_SketchFix_8_1,SketchFix,Chart,8,1,TRUE,3.078867627,4,2,0,0.078867627,0,1,4,0.75,0.636363636,0.75,0.636363636,1,1,1,1,[175],[175],[0.5],[0.545],1.045,0.009713471,0.062430355,15.21311351,1.150638103,21.38220024,2.970139742,2.970139742,29.701397,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Constructor,1,0,0,0,0,0,0,Invocation,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Chart.24.1,Chart_SketchFix_24_1,SketchFix,Chart,24,1,TRUE,2,0,1,0,0,0,1,0,0.5,1,0.6,1,1,1,0.833333333,1,[126],[126],[1.0],[0.933],1.933,0.021865904,0.107281917,25.40051156,0.604643762,18.25158501,2.277002096,2.277002096,22.77002116,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Return,,,Assignment,LocalVariable,,Method,0,0,0,0,0,0,0,LocalVariable,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Math.59.1,Math_SketchFix_59_1,SketchFix,Math,59,1,TRUE,2,0,1,0,0,0,1,0,0.777777778,1,0.777777778,1,1,1,1,1,[3482],[3482],[1.0],[1.0],2,0.003796816,0.046863607,16.92809874,0.654803038,19.30086136,2.359679461,2.359679461,23.59679398,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Method,0,0,0,0,0,0,0,Return,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Math.50.1,Math_SketchFix_50_1,SketchFix,Math,50,1,TRUE,47.63108562,0,31,0,0.631085619,0,16,0,0,1,0,1,0.1898017,1,0,1,[187],[187],[0.0],[0.0],0,0.021909952,0.10512864,23.08140088,0.797729373,20.4638443,2.58133316,2.58133316,25.8133325,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,If,0,0,0,0,0,0,0,Switch,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Math.33.1,Math_SketchFix_33_1,SketchFix,Math,33,1,TRUE,4,7,2,1,0,0,2,6,0.5,0.666666667,0.5,0.666666667,1,1,1,1,[338],[338],[1.0],[0.865],1.865,0.011034548,0.073854311,20.13158145,0.66019249,18.9730587,2.446331501,2.446331501,24.46331537,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,LocalVariable,LocalVariable,,For,0,0,0,0,0,0,0,If,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Math.70.1,Math_SketchFix_70_1,SketchFix,Math,70,1,TRUE,2.005063324,0,1,0,0.005063324,0,1,0,0.458823529,1,0.75,1,0.764705882,1,0.8,1,[72],[72],[0.826],[1.0],1.826,0.025192082,0.120786107,27.68202546,0.435410798,17.02791214,2.041160345,2.041160345,20.41160414,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Method,0,0,0,0,0,0,0,Return,0,0,0,0,1,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Math.82.1,Math_SketchFix_82_1,SketchFix,Math,82,1,TRUE,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,[82],[82],[1.0],[0.96],1.96,0.027845621,0.119898307,21.82495657,0.639259577,18.46751976,2.332293749,2.332293749,23.32293827,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,LocalVariable,LocalVariable,,For,0,0,0,0,0,0,0,If,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Math.5.1,Math_SketchFix_5_1,SketchFix,Math,5,1,TRUE,2,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,[305],[305],[1.0],[0.75],1.75,0.008473814,0.062522568,15.24717261,0.762971461,18.63956833,2.413256645,2.413256645,24.13256585,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,If,0,0,0,0,0,0,0,Return,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Lang.59.1,Lang_SketchFix_59_1,SketchFix,Lang,59,1,TRUE,2,0,1,0,0,0,1,0,0.549450549,1,0.714285714,1,1,1,0.769230769,1,[884],[884],[1.0],[0.919],1.919,0.00715673,0.0597365,15.17190651,0.734906197,20.37716484,2.579823971,2.579823971,25.79823919,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,If,0,0,0,0,0,0,0,Invocation,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SketchFix.Lang.6.1,Lang_SketchFix_6_1,SketchFix,Lang,6,1,TRUE,2,0,1,0,0,0,1,0,0.681818182,1,0.75,1,1,1,0.909090909,1,[95],[95],[1.0],[0.889],1.889,0.024587274,0.113459112,24.25015156,0.666962028,18.87986565,2.315258265,2.315258265,23.1525838,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,For,0,0,0,0,0,0,0,OperatorAssignment,0,0,0,0,1,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.DynaMoth.Math.50,Math_DynaMoth_50_1,DynaMoth,Math,50,0,TRUE,5.033342755,35.63841231,4,34,0.033342755,0.638412308,1,1,0.678049208,0,0.916666667,0.970588235,0.790123457,0.182065217,0.936170213,0,[188],[188],[0.094],[0.048],0.142,0.020159185,0.10660268,23.50002507,0.600846052,20.82946014,2.535592318,2.535592318,25.35592271,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Break,,,,,,Case,0,0,0,0,0,0,0,If,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.CapGen.Chart.11.1,Chart_CapGen_11_1,CapGen,Chart,11,1,TRUE,2,12,1,2,0,0,1,10,0.602150538,0.6,0.666666667,0.6,1,1,0.903225806,1,[274],[274],[1.0],[1.0],2,0.008390784,0.063333703,12.60115743,0.889325798,21.20382309,2.768434048,2.768434048,27.6843409,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LocalVariable,LocalVariable,LocalVariable,If,If,If,Method,1,0,0,0,0,0,0,LocalVariable,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.CapGen.Chart.11.2,Chart_CapGen_11_2,CapGen,Chart,11,2,TRUE,2,0,1,0,0,0,1,0,0.666666667,1,0.666666667,1,1,1,1,1,[275],[275],[1.0],[1.0],2,0.008190691,0.061980364,13.12013447,0.763905168,20.47194481,2.649000645,2.649000645,26.49000633,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LocalVariable,LocalVariable,LocalVariable,LocalVariable,If,If,Method,1,0,0,0,0,0,0,LocalVariable,0,0,0,0,0,0,0,0
