bug,s3-tool-buggy,s3-tool-developer,AST-tool-buggy,AST-tool-developer,Cosine-tool-buggy,Cosine-tool-developer,s3variable-tool-buggy,s3variable-tool-developer,capgen-tool,capgen-developer,variable-tool-buggy,variable-tool-developer,syntax-tool-buggy,syntax-tool-developer,semantic-tool-buggy,semantic-tool-developer,tool,project,id,mutant-id,line_in_buggy,line_in_patched,structural_score,conceptual_score,sum,correct
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Closure.121,21.173665099847888,16.173665099847888,10,10,0.17366509984788892,0.17366509984788892,11,6,0.025474296205630357,0.28346893491124253,0.125,0.6666666666666666,0.4868421052631579,0.6057692307692307,0.4186046511627907,0.701923076923076,Arja,Closure,121,0,[85],[85],[0.641],[0.697],1.338,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Closure.119,12.177363337247243,12.177363337247243,10,10,0.17736333724724374,0.17736333724724374,2,2,0.0,0.0,0.0,0.0,0.18699186991869918,0.1513157894736842,0.6521739130434783,0.340909090909090,Arja,Closure,119,0,"[157, 490]","[157, 490]","[0.882, 0.8]","[0.85, 0.762]",1.647,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Closure.117,13.2587506833389,42.01115641460821,7,8,0.25875068333889883,0.011156414608212928,6,34,0.0024619771863117874,0.4816595932114653,0.1,0.6565656565656566,0.14068441064638784,0.8057179987004548,0.175,0.910497981157469,Arja,Closure,117,0,[751],[751],[0.619],[0.667],1.286,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Closure.55,16.42182553300434,29.43200921570217,11,19,0.4218255330043411,0.4320092157021682,5,10,0.002968960863697706,0.03238599138358911,0.2,0.47368421052631576,0.14102564102564102,0.6016597510373444,0.10526315789473684,0.1136363636363636,Arja,Closure,55,0,"[88, 117]","[88, 116]","[0.636, 0.643]","[0.615, 0.6]",1.247,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Closure.130,21.17177389200866,24.10427732558455,12,16,0.1717738920086581,0.10427732558454983,9,8,0.027154450146949154,0.3008160554418987,0.13333333333333333,0.6521739130434783,0.35570469798657717,0.6966292134831461,0.5725490196078431,0.662118780096308,Arja,Closure,130,0,[179],[179],[0.711],[0.581],1.292,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Closure.46,53.03931927120059,118.0232579380483,45,113,0.0393192712005892,0.02325793804830034,8,5,0.06858562849451232,0.25217114506498073,0.3,0.6153846153846154,0.7379679144385026,0.6753424657534246,0.3097949886104784,0.606770833333333,Arja,Closure,46,0,"[383, 86, 110, 175]","[383, 86, 110, 175]","[0.714, 0.65, 1.0, 0.156]","[0.471, 0.636, 0.939, 0.226]",1.198,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Closure.112,216.98578769555857,266.13157232867707,143,174,0.9857876955585758,0.1315723286770576,73,92,4.0313635244566506E-7,2.5930046985867574E-4,0.013513513513513514,0.14018691588785046,0.007293946024799417,0.059569074778200254,0.00408997955010225,0.0310509554140127,Arja,Closure,112,0,"[1071, 1359]","[1071, 1319]","[0.467, 0.625]","[0.429, 0.771]",1.146,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Closure.124,8.0,9.294108058458143,1,7,1.0,0.2941080584581429,6,2,0.0,0.3884008528784648,0.0,0.9428571428571428,0.1044776119402985,0.8477611940298507,0.0,0.485915492957746,Arja,Closure,124,0,[177],[177],[0.8],[0.857],1.657,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Closure.125,8.179516317533693,10.179516317533693,6,6,0.17951631753369213,0.17951631753369213,2,4,0.01422475106685633,0.3014539148992931,0.5,0.5555555555555556,0.05405405405405406,0.9224489795918367,0.5263157894736842,0.588235294117647,Arja,Closure,125,0,[203],[203],[0.588],[0.682],1.27,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Closure.114,51.15975310868306,71.13273086905559,36,49,0.15975310868306125,0.13273086905558606,15,22,0.001707671610584232,0.002548800198930747,0.09523809523809523,0.21428571428571427,0.26537216828478966,0.21409921671018275,0.06756756756756757,0.0555555555555555,Arja,Closure,114,0,[1599],[1599],[0.385],[0.429],0.814,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Closure.78,36.0968737185047,56.07266290032723,24,42,0.0968737185047045,0.07266290032722789,12,14,0.01362562686678345,0.1051354534575704,0.15789473684210525,0.7358490566037735,0.6027210884353742,0.22615131578947367,0.14317673378076062,0.631773399014778,Arja,Closure,78,0,"[658, 763, 54]","[658, 763, 54]","[0.714, 0.6, 0.767]","[0.778, 0.462, 0.696]",1.339,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Closure.22,62.0,137.04127587163185,42,111,1.0,0.04127587163186075,19,26,0.0,0.23469755631142528,0.0,0.8015267175572519,0.0,0.6388888888888888,0.0,0.4583162217659137,Arja,Closure,22,0,"[103, 117]","[103, 111]","[0.2, 0.895]","[0.222, 0.947]",1.132,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Chart.7,15.059295442885754,29.005008100035646,7,9,0.059295442885753724,0.005008100035647889,8,20,0.22412838959601553,0.4166666666666667,0.38461538461538464,0.5833333333333334,0.5827338129496403,1.0,1.0,0.714285714285714,Arja,Chart,7,0,[317],[317],[0.769],[0.875],1.644,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Chart.1,14.59466038580006,14.59466038580006,11,11,0.5946603858000595,0.5946603858000595,3,3,0.0,0.011309910076944468,0.0,0.5714285714285714,0.4552238805970149,0.4552238805970149,0.043478260869565216,0.04347826086956521,Arja,Chart,1,0,[1797],[1797],[0.425],[0.415],0.84,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Chart.19,53.01676126801429,71.01425465713983,49,69,0.016761268014292785,0.014254657139823879,4,2,0.0699380465428416,0.19074722123538432,0.16666666666666666,0.7142857142857143,0.5978835978835979,0.5502555366269165,0.7018561484918794,0.4853128991060025,Arja,Chart,19,0,"[164, 660, 927, 973]","[164, 660, 927, 978]","[0.333, 0.762, 0.8, 0.857]","[0.176, 0.72, 0.8, 0.773]",1.305,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Chart.15,12.056691721400382,43.142025686433655,10,39,0.056691721400381145,0.14202568643365487,2,4,0.17758784425451093,0.2861448220064725,0.3333333333333333,0.5,0.8461538461538461,0.8361111111111111,0.6296296296296297,0.684466019417475,Arja,Chart,15,0,"[694, 2050, 2613]","[694, 2050, 2613]","[1.0, 0.714, 0.9]","[1.0, 0.825, 0.92]",1.786,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Chart.3,112.04374179951627,127.04687282497507,75,83,0.04374179951627344,0.04687282497506973,37,44,0.00688145136065061,0.1104726268430665,0.1956521739130435,0.47619047619047616,1.0,0.23199251637043966,0.035171862509992005,1.,Arja,Chart,3,0,"[583, 667]","[583, 658]","[0.471, 0.733]","[0.576, 0.727]",1.253,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Chart.13,9.013456797015923,45.00926868101139,6,11,0.013456797015922062,0.009268681011394775,3,34,0.6703032508491024,0.018704768030057318,0.8518518518518519,0.5211267605633803,0.8951965065502183,0.16240409207161124,0.879,0.2210100299137779,Arja,Chart,13,0,[322],[322],[0.95],[0.871],1.821,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Chart.5,31.058856739846522,63.05131670194949,23,43,0.05885673984652284,0.05131670194948623,8,20,0.034042044911610135,0.2420663692687013,0.38461538461538464,0.48717948717948717,0.3958333333333333,0.7356687898089171,0.2236024844720497,0.675403225806451,Arja,Chart,5,0,[559],[559],[0.429],[0.444],0.873,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Chart.14,48.347820216500466,81.1274840368071,40,67,0.3478202165004626,0.12748403680710363,8,14,0.0,0.4566722593487843,0.0,0.7846153846153846,0.2558139534883721,0.7872,0.25510204081632654,0.739371534195933,Arja,Chart,14,0,"[2159, 2378, 2265, 2481]","[2159, 2377, 2265, 2481]","[0.381, 0.462, 0.571, 0.562]","[0.429, 0.556, 0.583, 0.611]",1.039,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Chart.25,63.0225531883418,179.02794143061163,50,131,0.02255318834180231,0.02794143061163301,13,48,0.14694423001020446,0.3255387259996028,0.5142857142857142,0.7818181818181819,0.5630498533724341,0.5722530763367092,0.5074593128390597,0.727626918536009,Arja,Chart,25,0,"[240, 273, 111, 172]","[240, 278, 111, 171]","[0.143, 0.778, 0.773, 0.818]","[0.147, 0.909, 0.741, 0.8]",1.277,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Math.95,9.037357588524621,35.06921595631822,6,24,0.037357588524620455,0.0692159563182182,3,11,0.3323911814584511,0.1905723163546857,0.6,0.717948717948718,0.6896551724137931,0.6442953020134228,0.8032786885245902,0.4119850187265917,Arja,Math,95,0,"[100, 148]","[100, 149]","[0.714, 0.8]","[0.65, 0.75]",1.457,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Math.50,57.11789245902222,10.464473211667833,41,10,0.11789245902222434,0.46447321166783295,16,0,0.005869271237503995,0.07456324783057457,0.05,1.0,0.46271929824561403,0.5444015444015444,0.25368603642671295,0.1369636963696369,Arja,Math,50,0,"[186, 371]","[186, 371]","[0.25, 0.233]","[0.3, 0.5]",0.642,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Math.35,53.396329212466796,50.48078994904543,40,46,0.3963292124667973,0.4807899490454334,13,4,0.013260918318593561,0.0,0.2857142857142857,0.8461538461538461,0.27755102040816326,0.1059322033898305,0.16722408026755853,0.,Arja,Math,35,0,"[51, 65]","[51, 67]","[0.222, 0.387]","[0.529, 0.512]",0.825,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Math.56,16.09787484946154,40.107392601711325,13,36,0.09787484946153813,0.10739260171132647,3,4,0.17002237136465323,0.07735568760611206,0.6666666666666666,0.8709677419354839,0.348993288590604,0.3157894736842105,0.7307692307692307,0.2812,Arja,Math,56,0,[240],[240],[0.5],[0.688],1.188,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Math.80,96.15237956380602,113.13312441619972,68,75,0.15237956380602635,0.13312441619972515,28,38,0.005066621325091195,0.0098992664944646,0.16279069767441862,0.3448275862068966,0.308868501529052,0.3047619047619048,0.10076628352490422,0.0941977077363896,Arja,Math,80,0,"[1062, 1106, 1137]","[1062, 1106, 1137]","[0.444, 0.846, 0.255]","[0.464, 1.0, 0.226]",1.078,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Math.74,15.006392789680765,26.006392789680767,10,10,0.006392789680765842,0.006392789680765842,5,16,0.4371226663254134,0.020711728303106,0.7619047619047619,0.5675675675675675,0.6994923857868021,0.26073926073926074,0.8201997780244173,0.139956263667603,Arja,Math,74,0,"[253, 286]","[253, 287]","[0.13, 0.719]","[0.125, 0.717]",0.845,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Math.28,18.290235151192604,77.17156780841195,4,69,0.29023515119260634,0.17156780841195352,14,8,9.993593850096093E-4,0.6462275989378365,0.13333333333333333,0.8840579710144928,0.09285714285714286,0.830238726790451,0.08071748878923767,0.880444064901793,Arja,Math,28,0,[145],[145],[0.938],[0.833],1.771,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Math.81,42.1648406211643,62.02285550474825,19,30,0.16484062116430376,0.02285550474824638,23,32,0.013418317819024226,0.529900631236812,0.0967741935483871,0.7310924369747899,0.3640897755610973,0.8002997377294867,0.38082901554404147,0.905668934240362,Arja,Math,81,0,"[1528, 1544]","[1528, 1542]","[0.692, 0.368]","[0.286, 0.417]",0.882,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Math.84,17.0,85.22913445238305,11,60,1.0,0.22913445238304198,5,25,0.0,2.414421849226759E-5,0.0,0.5283018867924528,0.10759493670886076,0.02686108979278588,0.0,0.001701403658017864,Arja,Math,84,0,[90],[90],[0.375],[0.667],1.042,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Math.85,28.323130306065526,34.23318841949276,17,18,0.32313030606552484,0.23318841949276747,11,16,0.013612655093385316,0.05572552447552447,0.42857142857142855,0.2727272727272727,0.14171122994652408,0.6538461538461539,0.22413793103448276,0.312,Arja,Math,85,0,[199],[199],[0.0],[0.023],0.023,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Math.82,49.15880897580794,39.073987295813225,36,37,0.15880897580794018,0.07398729581322838,13,2,0.0010417313073916555,0.6117950325598436,0.13333333333333333,0.8823529411764706,0.051390058972198824,0.8345864661654135,0.15203299941072482,0.830791933103787,Arja,Math,82,0,"[352, 63]","[352, 63]","[0.143, 0.843]","[0.3, 0.795]",01.04,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Math.40,4.003729037226565,129.23997241335775,3,91,0.003729037226564258,0.23997241335774788,1,38,0.2962962962962963,0.005813503257918973,0.6666666666666666,0.2830188679245283,0.6666666666666666,0.10914927768860354,0.6666666666666666,0.1881922196796338,Arja,Math,40,0,[264],[264],[0.5],[0.188],0.688,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Math.2,24.148534271954706,24.148534271954706,17,17,0.14853427195470426,0.14853427195470426,7,7,0.02581839213418161,0.10051128569647089,0.07692307692307693,0.5,0.6992481203007519,0.6262626262626263,0.48,0.3209876543209876,Arja,Math,2,0,[137],[137],[0.36],[0.5],0.86,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Lang.20,57.19333926012567,18.03786310476232,38,8,0.1933392601256686,0.037863104762319244,19,10,0.00241444441370499,0.1973421926910299,0.2222222222222222,0.7674418604651163,0.13351877607788595,0.5714285714285714,0.081374321880651,0.4,Arja,Lang,20,0,"[3298, 3383]","[3298, 3383]","[0.362, 0.333]","[0.6, 0.5]",0.898,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Lang.7,25.050925441897917,54.00343523942821,15,34,0.05092544189791692,0.0034352394282038956,10,20,2.9537746088808577E-4,0.02436536247338874,0.5862068965517241,0.5652173913043478,0.012106537530266344,0.19501466275659823,0.041620421753607105,0.2210497835497835,Arja,Lang,7,0,"[141, 277, 453]","[141, 277, 453]","[1.0, 0.667, 0.844]","[0.849, 0.702, 0.854]",1.639,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Arja.Lang.16,13.59466038580006,34.06388926000417,11,19,0.5946603858000595,0.0638892600041675,2,15,0.0,0.10644802019292655,0.25,0.4827586206896552,0.6022304832713755,0.4762323943661972,0.0,0.463008130081300,Arja,Lang,16,0,[545],[545],[0.364],[0.235],0.599,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.61,3.5,3.5,2,2,0.5,0.5,1,1,0.0,0.14285714285714285,0.0,0.5,1.0,1.0,0.2857142857142857,0.285714285714285,RSRepair,Closure,61,0,[1503],[1503],[0.846],[0.857],1.703,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.59,6.074523777258875,4.074523777258875,4,4,0.07452377725887516,0.07452377725887516,2,0,0.0,0.6818181818181818,0.0,1.0,0.36666666666666664,0.6818181818181818,1.0,1.,RSRepair,Closure,59,0,[79],[79],[0.692],[0.667],1.359,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.67,11.558738695939086,6.558738695939086,4,4,0.5587386959390859,0.5587386959390859,7,2,0.0013358478705013358,0.42041679250981584,0.1111111111111111,0.8,0.16831683168316833,0.7532467532467533,0.07142857142857142,0.697674418604651,RSRepair,Closure,67,0,[88],[88],[0.778],[0.565],1.343,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.33,10.164082681136971,11.0,6,11,0.16408268113697078,0.0,4,0,0.055900621118012424,0.25,0.14285714285714285,1.0,0.6206896551724138,0.5,0.6304347826086957,0.,RSRepair,Closure,33,0,[576],[576],[0.6],[0.667],1.267,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.129,9.0,4.0,2,2,1.0,1.0,6,1,0.0,0.6366715045960329,0.0,0.8571428571428571,0.08247422680412371,0.8034188034188035,0.0,0.924528301886792,RSRepair,Closure,129,0,[1546],[1546],[0.92],[0.905],1.825,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.45,2.0,2.0,1,1,0.0,0.0,1,1,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.,RSRepair,Closure,45,0,[594],[594],[1.0],[0.778],1.778,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.127,3.5,3.5,2,2,0.5,0.5,1,1,0.0,0.14285714285714285,0.0,0.5,1.0,1.0,0.2857142857142857,0.285714285714285,RSRepair,Closure,127,0,[1457],[1457],[0.846],[0.857],1.703,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.120,18.046819673896525,28.0779479105195,8,19,0.04681967389652464,0.07794791051950134,10,9,0.019409937888198756,0.21739889705882354,0.2857142857142857,0.775,0.43478260869565216,0.65625,0.15625,0.4274509803921568,RSRepair,Closure,120,0,[185],[185],[0.677],[0.706],1.383,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.10,30.233967653714572,35.09747309483051,22,23,0.2339676537145734,0.0974730948305117,8,12,0.003417634996582365,0.03214285714285714,0.09090909090909091,0.42857142857142855,0.2631578947368421,0.3,0.14285714285714285,0.2,RSRepair,Closure,10,0,[1271],[1271],[0.409],[0.533],0.942,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.21,43.5320903998213,90.04789556934733,33,85,0.5320903998212967,0.04789556934732997,10,5,0.0,0.0396120760539302,0.0,0.9253731343283582,0.060897435897435896,0.29039070749736007,0.02252252252252252,0.1474103585657370,RSRepair,Closure,21,0,[118],[118],[0.298],[0.412],0.71,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.75,11.0,23.233135100109124,7,16,1.0,0.23313510010912264,3,7,0.0,0.10444030152059348,0.0,0.7407407407407407,0.23577235772357724,0.3594890510948905,0.0,0.392207792207792,RSRepair,Closure,75,0,[301],[301],[0.417],[0.467],0.884,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.121,18.263865100266813,26.131494871459495,6,15,0.263865100266811,0.13149487145949545,12,11,0.0479148181011535,0.23035032736525277,0.2857142857142857,0.8,0.391304347826087,0.5063145809414467,0.42857142857142855,0.568693693693693,RSRepair,Closure,121,0,[86],[86],[0.655],[0.694],1.349,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.31,3.5,3.5,2,2,0.5,0.5,1,1,0.0,0.14285714285714285,0.0,0.5,1.0,1.0,0.2857142857142857,0.285714285714285,RSRepair,Closure,31,0,[1459],[1459],[0.846],[0.857],1.703,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.55,52.08804409398222,75.06090334926299,37,50,0.08804409398221591,0.06090334926298624,15,25,0.013937921089923675,0.014635248061431906,0.2631578947368421,0.32432432432432434,0.2363013698630137,0.22841225626740946,0.22413793103448276,0.197560975609756,RSRepair,Closure,55,0,[90],[90],[0.769],[0.786],1.555,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.130,21.17177389200866,24.10427732558455,12,16,0.1717738920086581,0.10427732558454983,9,8,0.027154450146949154,0.3008160554418987,0.13333333333333333,0.6521739130434783,0.35570469798657717,0.6966292134831461,0.5725490196078431,0.662118780096308,RSRepair,Closure,130,0,[179],[179],[0.711],[0.581],1.292,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.112,21.36074170076982,65.07066956595827,10,41,0.3607417007698216,0.07066956595827134,11,24,0.0,0.02224626146223348,0.25,0.5384615384615384,0.0,0.3446808510638298,0.0,0.1198630136986301,RSRepair,Closure,112,0,[1119],[1119],[0.417],[0.618],1.035,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.124,44.0,51.08327130730352,30,36,1.0,0.08327130730352239,13,15,0.0,0.011354332744430559,0.0,0.6739130434782609,0.0,0.21902874132804756,0.0,0.0769230769230769,RSRepair,Closure,124,0,[171],[171],[0.25],[0.235],0.485,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.114,22.081237408119044,26.078835977917077,10,23,0.08123740811904623,0.0788359779170763,12,3,0.01604938271604938,0.11799168689838936,0.13333333333333333,0.8235294117647058,0.25,0.4723618090452261,0.48148148148148145,0.303317535545023,RSRepair,Closure,114,0,"[120, 1611]","[120, 1611]","[1.0, 0.643]","[0.786, 0.5]",1.465,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.78,19.202142301293808,11.202142301293808,7,7,0.20214230129380784,0.20214230129380784,12,4,0.05541125541125541,0.19513621521516641,0.13333333333333333,0.7647058823529411,0.7272727272727273,0.4647887323943662,0.5714285714285714,0.549019607843137,RSRepair,Closure,78,0,[54],[54],[0.767],[0.696],1.463,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Closure.22,41.10804019905526,141.03455665803165,33,115,0.10804019905526163,0.034556658031649756,8,26,0.015390195300332398,0.21328678363386175,0.13333333333333333,0.8142857142857143,0.3105134474327628,0.7529051987767584,0.3717277486910995,0.3478939157566302,RSRepair,Closure,22,0,[112],[112],[0.238],[0.328],0.566,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Chart.12,18.13602551913735,31.102893313915082,10,18,0.13602551913734873,0.10289331391508172,8,13,0.10222344926056996,0.0486259485743756,0.3333333333333333,0.5,0.6159844054580896,0.3971119133574007,0.4978540772532189,0.2448979591836734,RSRepair,Chart,12,0,[155],[155],[0.514],[0.469],0.983,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Chart.13,26.229372238691905,33.107618410470174,17,22,0.2293722386919056,0.10761841047017451,9,11,0.018660287081339714,0.3566292940863388,0.09090909090909091,0.6666666666666666,0.4473684210526316,0.7111111111111111,0.4588235294117647,0.752264917213370,RSRepair,Chart,13,0,"[307, 87]","[307, 87]","[0.778, 0.733]","[0.826, 0.69]",1.514,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Chart.5,31.058856739846522,63.05131670194949,23,43,0.05885673984652284,0.05131670194948623,8,20,0.034042044911610135,0.2420663692687013,0.38461538461538464,0.48717948717948717,0.3958333333333333,0.7356687898089171,0.2236024844720497,0.675403225806451,RSRepair,Chart,5,0,[559],[559],[0.429],[0.444],0.873,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Chart.25,28.16332950651494,114.04849755438664,19,109,0.1633295065149395,0.04849755438664072,9,5,0.05850596490311117,0.28506097778765455,0.23076923076923078,0.6875,0.47783251231527096,0.6149595167716232,0.5305747126436782,0.674246252315984,RSRepair,Chart,25,0,"[110, 254]","[110, 254]","[0.609, 0.462]","[0.679, 0.211]",0.98,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Math.95,10.219131190556968,22.19924278260379,7,14,0.2191311905569696,0.19924278260378991,3,8,0.01409229068803537,0.028329749103942654,0.2,0.6190476190476191,0.3617021276595745,0.37333333333333335,0.19480519480519481,0.1225806451612903,RSRepair,Math,95,0,[146],[146],[0.5],[0.68],1.18,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Math.103,155.08594927993647,116.08594927993649,101,101,0.08594927993649137,0.08594927993649137,54,15,0.0023226378557482928,0.053137943798843776,0.11940298507462686,0.8,0.2108682811577082,0.37631742095474274,0.09224759615384616,0.1765063907486305,RSRepair,Math,103,0,"[170, 180]","[170, 192]","[0.119, 0.7]","[0.129, 0.5]",0.724,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Math.58,64.01176174742342,77.01176174742342,55,55,0.011761747423417623,0.011761747423417623,9,22,0.3774768437613074,0.407018509794801,0.4838709677419355,0.5217391304347826,0.8787878787878788,0.8787878787878788,0.8877214049834884,0.887721404983488,RSRepair,Math,58,0,"[592, 615]","[592, 610]","[0.72, 0.262]","[0.619, 0.375]",0.988,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Math.33,27.15764840865957,24.15764840865957,15,15,0.1576484086595702,0.1576484086595702,12,9,0.004237200650665765,0.10089931535991954,0.14285714285714285,0.7,0.0985352862849534,0.2815533980582524,0.30101302460202606,0.511952191235059,RSRepair,Math,33,0,[338],[338],[0.595],[0.676],1.271,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Math.80,91.36951167500872,103.22224810666246,64,71,0.3695116750087195,0.22224810666245698,27,32,9.741219855853138E-6,8.301218776058737E-4,0.034482758620689655,0.23809523809523808,0.029473684210526315,0.09342560553633218,0.009584664536741214,0.0373185901865929,RSRepair,Math,80,0,[1136],[1136],[0.039],[0.091],0.13,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Math.28,5.228483250189541,37.22792163884338,2,30,0.22848325018954052,0.22792163884337513,3,7,0.0,0.3962335304197884,0.0,0.8813559322033898,0.2703862660944206,0.6670190274841438,0.38095238095238093,0.674002751031636,RSRepair,Math,28,0,[151],[151],[0.8],[0.727],1.527,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Math.81,25.013662999651743,70.00515729805021,14,25,0.013662999651742003,0.005157298050208814,11,45,0.4806852958791117,0.391905907002735,0.6785714285714286,0.6875,0.8394549763033176,0.7052473763118441,0.8438550616361599,0.808290785314855,RSRepair,Math,81,0,[1536],[1536],[0.711],[0.769],1.48,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.RSRepair.Math.84,28.225971049126997,89.11828463018755,22,62,0.22597104912699595,0.1182846301875472,6,27,0.14614657616633728,0.00392881792828899,0.3,0.5423728813559322,0.7864077669902912,0.11278195488721804,0.6194690265486725,0.064227988090174,RSRepair,Math,84,0,"[66, 90]","[66, 91]","[0.263, 0.375]","[0.269, 0.667]",0.787,FALSE
